Zeit_Datum,level,distance,level_raw
2026-07-25T12:44:30Z,0,7.16167211532593,0
2026-07-25T12:45:00Z,0,7.16026258468628,0
2026-07-25T12:45:30Z,3.056526184082e-4,7.15633344650269,0.00366640090942383
2026-07-25T12:46:00Z,0.00366640090942383,7.1596941947937,3.056526184082e-4
2026-07-25T12:46:30Z,0.00676488876342773,7.15323495864868,0.00676488876342773
2026-07-25T12:47:00Z,0.00676488876342773,7.1526665687561,0.00733327865600586
2026-07-25T12:47:30Z,0.00733327865600586,7.15534639358521,0.0046534538269043
2026-07-25T12:48:00Z,0.0046534538269043,7.13258647918701,0.0274133682250977
2026-07-25T12:48:30Z,0.00190544128417969,7.1581597328186,0.00184011459350586
2026-07-25T12:49:00Z,0.00184011459350586,7.15809440612793,0.00190544128417969
2026-07-25T12:49:30Z,0.00190544128417969,7.1582202911377,0.00177955627441406
2026-07-25T12:50:00Z,0.00177955627441406,7.15588760375977,0.00411224365234375
2026-07-25T12:50:30Z,3.666877746582e-4,7.15963315963745,3.666877746582e-4
2026-07-25T12:51:00Z,3.666877746582e-4,7.16223096847534,0
2026-07-25T12:51:30Z,3.8719177246093e-4,7.15961265563965,3.8719177246093e-4
2026-07-25T12:52:00Z,0.0019230842590332,7.15807676315308,0.0019230842590332
2026-07-25T12:52:30Z,0.00199079513549805,7.15775442123413,0.00224542617797852
2026-07-25T12:53:00Z,0.00199079513549805,7.15800905227661,0.00199079513549805
2026-07-25T12:53:30Z,0.00199079513549805,7.16200923919678,0
2026-07-25T12:54:00Z,0.00176239013671875,7.15697860717773,0.003021240234375
2026-07-25T12:54:30Z,0.00176239013671875,7.15823745727539,0.00176239013671875
2026-07-25T12:55:00Z,0.00136995315551758,7.15925645828247,7.4338912963867e-4
2026-07-25T12:55:30Z,0.00105857849121094,7.15862989425659,0.00136995315551758
2026-07-25T12:56:00Z,0.00136995315551758,7.1589412689209,0.00105857849121094
2026-07-25T12:56:30Z,0.00229120254516602,7.15770864486694,0.00229120254516602
2026-07-25T12:57:00Z,0.00348043441772461,7.15651941299438,0.00348043441772461
2026-07-25T12:57:30Z,0.00348043441772461,7.15455770492554,0.00544214248657227
2026-07-25T12:58:00Z,0.00208902359008789,7.15791082382202,0.00208902359008789
2026-07-25T12:58:30Z,0.00208902359008789,7.15975379943848,2.4604797363281e-4
2026-07-25T12:59:00Z,0.00296306610107422,7.15703678131104,0.00296306610107422
2026-07-25T12:59:30Z,0.00296306610107422,7.15392780303955,0.00607204437255859
2026-07-25T13:00:00Z,0.00271701812744141,7.15728282928467,0.00271701812744141
