Zeit_Datum,level,distance,level_raw
2026-07-25T13:35:30Z,0,5.83167600631714,0
2026-07-25T13:36:00Z,0,5.830002784729,0
2026-07-25T13:36:30Z,0,5.82979536056519,0
2026-07-25T13:37:00Z,0,5.83089685440063,0
2026-07-25T13:37:30Z,0,5.83083581924438,0
2026-07-25T13:38:00Z,0,5.83190107345581,0
2026-07-25T13:38:30Z,0,5.83073139190674,0
2026-07-25T13:39:00Z,0,5.83041000366211,0
2026-07-25T13:39:30Z,0,5.83258152008057,0
2026-07-25T13:40:00Z,0,5.83012914657593,0
2026-07-25T13:40:30Z,0,5.83082103729248,0
2026-07-25T13:41:00Z,0,5.83265399932861,0
2026-07-25T13:41:30Z,0,5.8297233581543,0
2026-07-25T13:42:00Z,0,5.83146524429321,0
2026-07-25T13:42:30Z,0,5.82989120483398,0
2026-07-25T13:43:00Z,0,5.83196353912354,0
2026-07-25T13:43:30Z,0,5.8320050239563,0
2026-07-25T13:44:00Z,0,5.83213949203491,0
2026-07-25T13:44:30Z,0,5.83221864700317,0
2026-07-25T13:45:00Z,0,5.83207130432129,0
2026-07-25T13:45:30Z,0,5.83248329162598,0
2026-07-25T13:46:00Z,0,5.83219766616821,0
2026-07-25T13:46:30Z,0,5.83091735839844,0
2026-07-25T13:47:00Z,0,5.83157873153687,0
2026-07-25T13:47:30Z,0,5.83198928833008,0
2026-07-25T13:48:00Z,0,5.83165740966797,0
2026-07-25T13:48:30Z,0,5.83237981796265,0
2026-07-25T13:49:00Z,0,5.83156251907349,0
2026-07-25T13:49:30Z,0,5.83450984954834,0
2026-07-25T13:50:00Z,0,5.83213424682617,0
2026-07-25T13:50:30Z,0,5.83109426498413,0
2026-07-25T13:51:00Z,0,5.83023357391357,0
2026-07-25T13:51:30Z,0,5.83159494400024,0
2026-07-25T13:52:00Z,0,5.83159399032593,0
2026-07-25T13:52:30Z,0,5.83247041702271,0
2026-07-25T13:53:00Z,0,5.83268785476685,0
2026-07-25T13:53:30Z,0,5.83046340942383,0
2026-07-25T13:54:00Z,0,5.83052730560303,0
2026-07-25T13:54:30Z,0,5.8309006690979,0
2026-07-25T13:55:00Z,0,5.83024454116821,0
2026-07-25T13:55:30Z,0,5.8288197517395,0
2026-07-25T13:56:00Z,0,5.82920932769775,0
2026-07-25T13:56:30Z,0,5.83119964599609,0
2026-07-25T13:57:00Z,0,5.83044385910034,0
2026-07-25T13:57:30Z,0,5.8305082321167,0
2026-07-25T13:58:00Z,0,5.82959270477295,0
2026-07-25T13:58:30Z,0,5.83018445968628,0
2026-07-25T13:59:00Z,0,5.83021831512451,0
2026-07-25T13:59:30Z,0,5.82945251464844,0
2026-07-25T14:00:00Z,0,5.82862854003906,0
2026-07-25T14:00:30Z,0,5.82914686203003,0
2026-07-25T14:01:00Z,0,5.83123207092285,0
2026-07-25T14:01:30Z,0,5.83111763000488,0
2026-07-25T14:02:00Z,0,5.83260583877563,0
2026-07-25T14:02:30Z,0,5.83130407333374,0
2026-07-25T14:03:00Z,0,5.82989501953125,0
2026-07-25T14:03:30Z,0,5.83020639419556,0
2026-07-25T14:04:00Z,0,5.83066654205322,0
2026-07-25T14:04:30Z,0,5.8282904624939,0
2026-07-25T14:05:00Z,0,5.82937002182007,0
2026-07-25T14:05:30Z,0,5.83026742935181,0
2026-07-25T14:06:00Z,0,5.83017635345459,0
2026-07-25T14:06:30Z,0,5.83073616027832,0
2026-07-25T14:07:00Z,0,5.83031129837036,0
2026-07-25T14:07:30Z,0,5.83083343505859,0
2026-07-25T14:08:00Z,0,5.83005666732788,0
2026-07-25T14:08:30Z,0,5.82954835891724,0
2026-07-25T14:09:00Z,0,5.82995939254761,0
2026-07-25T14:09:30Z,0,5.82827186584473,0
2026-07-25T14:10:00Z,0,5.82997560501099,0
2026-07-25T14:10:30Z,0,5.83125066757202,0
2026-07-25T14:11:00Z,0,5.82738590240479,0
2026-07-25T14:11:30Z,0,5.83046674728394,0
2026-07-25T14:12:00Z,0,5.83113622665405,0
2026-07-25T14:12:30Z,0,5.83016967773438,0
2026-07-25T14:13:00Z,0,5.83117437362671,0
2026-07-25T14:13:30Z,0,5.83062887191772,0
2026-07-25T14:14:00Z,0,5.82928800582886,0
2026-07-25T14:14:30Z,0,5.8310718536377,0
2026-07-25T14:15:00Z,0,5.83080625534058,0
2026-07-25T14:15:30Z,0,5.82936334609985,0
2026-07-25T14:16:00Z,0,5.83061075210571,0
2026-07-25T14:16:30Z,0,5.83173990249634,0
2026-07-25T14:17:00Z,0,5.83010625839233,0
2026-07-25T14:17:30Z,0,5.83115196228027,0
2026-07-25T14:18:00Z,0,5.83181667327881,0
2026-07-25T14:18:30Z,0,5.83002090454102,0
2026-07-25T14:19:00Z,0,5.82997369766235,0
2026-07-25T14:19:30Z,0,5.8308539390564,0
2026-07-25T14:20:00Z,0,5.83057022094727,0
2026-07-25T14:20:30Z,0,5.82930994033813,0
2026-07-25T14:21:00Z,0,5.82970857620239,0
2026-07-25T14:21:30Z,0,5.83087825775146,0
2026-07-25T14:22:00Z,0,5.83091306686401,0
2026-07-25T14:22:30Z,0,5.82955551147461,0
2026-07-25T14:23:00Z,0,5.82876300811768,0
2026-07-25T14:23:30Z,0,5.83086776733398,0
2026-07-25T14:24:00Z,0,5.82889556884766,0
2026-07-25T14:24:30Z,0,5.83273792266846,0
2026-07-25T14:25:00Z,0,5.83090400695801,0
2026-07-25T14:25:30Z,0,5.8312668800354,0
2026-07-25T14:26:00Z,0,5.83262538909912,0
2026-07-25T14:26:30Z,0,5.83209800720215,0
2026-07-25T14:27:00Z,0,5.83109092712402,0
2026-07-25T14:27:30Z,0,5.83300924301147,0
2026-07-25T14:28:00Z,0,5.83162689208984,0
2026-07-25T14:28:30Z,0,5.8311619758606,0
2026-07-25T14:29:00Z,0,5.82991695404053,0
2026-07-25T14:29:30Z,0,5.83284044265747,0
2026-07-25T14:30:00Z,0,5.83011245727539,0
2026-07-25T14:30:30Z,0,5.83091259002686,0
2026-07-25T14:31:00Z,0,5.82882833480835,0
2026-07-25T14:31:30Z,0,5.83112001419067,0
2026-07-25T14:32:00Z,0,5.83106470108032,0
2026-07-25T14:32:30Z,0,5.82989883422852,0
2026-07-25T14:33:00Z,0,5.83154964447021,0
2026-07-25T14:33:30Z,0,5.83240270614624,0
2026-07-25T14:34:00Z,0,5.83121585845947,0
2026-07-25T14:34:30Z,0,5.83001184463501,0
2026-07-25T14:35:00Z,0,5.83080148696899,0
2026-07-25T14:35:30Z,0,5.82892370223999,0
2026-07-25T14:36:00Z,0,5.83154058456421,0
2026-07-25T14:36:30Z,0,5.83376741409302,0
2026-07-25T14:37:00Z,0,5.83069181442261,0
2026-07-25T14:37:30Z,0,5.82958364486694,0
2026-07-25T14:38:00Z,0,5.82940006256104,0
2026-07-25T14:38:30Z,0,5.82966184616089,0
2026-07-25T14:39:00Z,0,5.8306622505188,0
2026-07-25T14:39:30Z,0,5.82955265045166,0
2026-07-25T14:40:00Z,0,5.83098888397217,0
2026-07-25T14:40:30Z,0,5.83174419403076,0
2026-07-25T14:41:00Z,0,5.83017730712891,0
2026-07-25T14:41:30Z,0,5.8306827545166,0
2026-07-25T14:42:00Z,0,5.83006238937378,0
2026-07-25T14:42:30Z,0,5.82860136032104,0
2026-07-25T14:43:00Z,0,5.8296160697937,0
2026-07-25T14:43:30Z,0,5.83041524887085,0
2026-07-25T14:44:00Z,0,5.82808589935303,0
2026-07-25T14:44:30Z,0,5.83066558837891,0
2026-07-25T14:45:00Z,0,5.8291974067688,0
2026-07-25T14:45:30Z,0,5.83067035675049,0
2026-07-25T14:46:00Z,0,5.82931041717529,0
2026-07-25T14:46:30Z,0,5.82968854904175,0
2026-07-25T14:47:00Z,0,5.83002424240112,0
2026-07-25T14:47:30Z,0,5.8280143737793,0
2026-07-25T14:48:00Z,0,5.83036041259766,0
2026-07-25T14:48:30Z,0,5.82757139205933,0
2026-07-25T14:49:00Z,0,5.83067417144775,0
2026-07-25T14:49:30Z,0,5.82856750488281,0
2026-07-25T14:50:00Z,0,5.83133840560913,0
2026-07-25T14:50:30Z,0,5.82982540130615,0
2026-07-25T14:51:00Z,0,5.82965230941772,0
2026-07-25T14:51:30Z,0,5.82980442047119,0
2026-07-25T14:52:00Z,0,5.82846784591675,0
2026-07-25T14:52:30Z,0,5.82935237884521,0
2026-07-25T14:53:00Z,0,5.82816362380981,0
2026-07-25T14:53:30Z,0,5.82703828811646,0
2026-07-25T14:54:00Z,0,5.82820224761963,0
2026-07-25T14:54:30Z,0,5.82882881164551,0
2026-07-25T14:55:00Z,0,5.82998847961426,0
2026-07-25T14:55:30Z,0,5.82892465591431,0
2026-07-25T14:56:00Z,0,5.82949304580688,0
2026-07-25T14:56:30Z,0,5.82854127883911,0
2026-07-25T14:57:00Z,0,5.82881212234497,0
2026-07-25T14:57:30Z,0,5.8302788734436,0
2026-07-25T14:58:00Z,0,5.82852458953857,0
2026-07-25T14:58:30Z,0,5.82819271087646,0
2026-07-25T14:59:00Z,0,5.82829332351685,0
2026-07-25T14:59:30Z,0,5.827956199646,0
2026-07-25T15:00:00Z,0,5.82909297943115,0
2026-07-25T15:00:30Z,0,5.82727146148682,0
2026-07-25T15:01:00Z,0,5.82620048522949,0
2026-07-25T15:01:30Z,0,5.82955932617188,0
2026-07-25T15:02:00Z,0,5.83084774017334,0
2026-07-25T15:02:30Z,0,5.82794570922852,0
2026-07-25T15:03:00Z,0,5.82743740081787,0
2026-07-25T15:03:30Z,0,5.82818078994751,0
2026-07-25T15:04:00Z,0,5.82724571228027,0
2026-07-25T15:04:30Z,0,5.82885456085205,0
2026-07-25T15:05:00Z,0,5.82859897613525,0
2026-07-25T15:05:30Z,0,5.82643556594849,0
2026-07-25T15:06:00Z,0,5.82852840423584,0
2026-07-25T15:06:30Z,0,5.82925271987915,0
2026-07-25T15:07:00Z,0,5.82894706726074,0
2026-07-25T15:07:30Z,0,5.82866811752319,0
2026-07-25T15:08:00Z,0,5.82793045043945,0
2026-07-25T15:08:30Z,0,5.83015966415405,0
2026-07-25T15:09:00Z,0,5.82814502716064,0
2026-07-25T15:09:30Z,0,5.82807302474976,0
2026-07-25T15:10:00Z,0,5.82699203491211,0
2026-07-25T15:10:30Z,0,5.82912588119507,0
2026-07-25T15:11:00Z,0,5.8330659866333,0
2026-07-25T15:11:30Z,0,5.82956790924072,0
2026-07-25T15:12:00Z,0,5.82765102386475,0
2026-07-25T15:12:30Z,0,5.82661056518555,0
2026-07-25T15:13:00Z,0,5.82734870910645,0
2026-07-25T15:13:30Z,0,5.82761859893799,0
2026-07-25T15:14:00Z,0,5.82512521743774,0
2026-07-25T15:14:30Z,0,5.82532978057861,0
2026-07-25T15:15:00Z,0,5.82842493057251,0
2026-07-25T15:15:30Z,0,5.82699346542358,0
2026-07-25T15:16:00Z,0,5.82835865020752,0
2026-07-25T15:16:30Z,0,5.82786846160889,0
2026-07-25T15:17:00Z,0,5.82848691940308,0
2026-07-25T15:17:30Z,0,5.82683324813843,0
2026-07-25T15:18:00Z,0,5.82745790481567,0
2026-07-25T15:18:30Z,0,5.8272066116333,0
2026-07-25T15:19:00Z,0,5.82577991485596,0
2026-07-25T15:19:30Z,0,5.82709360122681,0
2026-07-25T15:20:00Z,0,5.83042430877686,0
2026-07-25T15:20:30Z,0,5.8258695602417,0
2026-07-25T15:21:00Z,0,5.82742977142334,0
2026-07-25T15:21:30Z,0,5.82493877410889,0
2026-07-25T15:22:00Z,0,5.82746458053589,0
2026-07-25T15:22:30Z,0,5.8266544342041,0
2026-07-25T15:23:00Z,0,5.82658720016479,0
2026-07-25T15:23:30Z,0,5.82645034790039,0
2026-07-25T15:24:00Z,0,5.82750940322876,0
2026-07-25T15:24:30Z,0,5.82541465759277,0
2026-07-25T15:25:00Z,0,5.82588386535645,0
2026-07-25T15:25:30Z,0,5.82740497589111,0
2026-07-25T15:26:00Z,0,5.82651567459106,0
2026-07-25T15:26:30Z,0,5.82754802703857,0
2026-07-25T15:27:00Z,0,5.82888889312744,0
2026-07-25T15:27:30Z,0,5.82875061035156,0
2026-07-25T15:28:00Z,0,5.82674598693848,0
2026-07-25T15:28:30Z,0,5.82879114151001,0
2026-07-25T15:29:00Z,0,5.82893133163452,0
2026-07-25T15:29:30Z,0,5.8276515007019,0
