"Timestamp","ConnectionStatus_NLR_#_#_#"
"2026-01-12T14:42:25.046669",0
"2026-01-13T01:30:08.2813594",0
"2026-01-13T09:20:25.6888345",0
"2026-01-13T13:30:08.2813594",0
"2026-01-13T14:42:24.6099324",0
"2026-01-14T01:30:08.2813594",0
"2026-01-14T02:42:24.6099324",0
"2026-01-14T09:20:11.4466845",0
"2026-01-14T13:30:08.2813594",0
"2026-01-14T14:56:44.6883516",0
"2026-01-15T01:30:08.2813594",0
"2026-01-15T09:20:19.0764614",0
"2026-01-15T13:30:08.2813594",0
"2026-01-15T14:42:35.3631641",0
"2026-01-16T01:30:08.2813594",0
"2026-01-16T09:20:36.2838331",0
"2026-01-16T13:30:08.2813594",0
"2026-01-16T14:39:29.511826",0
"2026-01-17T01:30:08.2813594",0
"2026-01-17T09:21:16.5704667",0
"2026-01-17T13:30:08.2813594",0
"2026-01-17T14:40:13.8186355",0
"2026-01-18T01:30:08.2813594",0
"2026-01-18T09:19:57.1467574",0
"2026-01-18T13:30:08.2813594",0
"2026-01-18T14:41:42.8200922",0
"2026-01-19T01:30:08.2813594",0
"2026-01-19T09:21:12.0543456",0
"2026-01-19T13:30:08.2813594",0
"2026-01-19T14:42:07.9653338",0
"2026-01-20T01:30:08.2813594",0
"2026-01-20T09:21:20.8388164",0
"2026-01-20T13:30:08.2813594",0
"2026-01-20T14:39:56.4280549",0
"2026-01-21T01:30:08.2813594",0
"2026-01-21T09:20:06.8668107",0
"2026-01-21T13:30:08.2813594",0
"2026-01-21T14:40:44.4323703",0
"2026-01-22T01:30:08.2813594",0
"2026-01-22T09:19:56.6221522",0
"2026-01-22T13:30:08.2813594",0
"2026-01-22T14:40:05.4198713",0
"2026-01-23T01:30:08.2813594",0
"2026-01-23T09:20:58.8567489",0
"2026-01-23T13:30:08.2813594",0
"2026-01-23T14:40:05.9740008",0
"2026-01-24T01:30:08.2813594",0
"2026-01-24T09:22:07.3796009",0
"2026-01-24T13:30:08.2813594",0
"2026-01-24T14:41:13.0892286",0
"2026-01-25T01:30:08.2813594",0
"2026-01-25T09:21:42.3407682",0
"2026-01-25T13:30:08.2813594",0
"2026-01-25T14:40:21.1188792",0
"2026-01-26T01:30:08.2813594",0
"2026-01-26T09:19:54.7053841",0
"2026-01-26T13:30:08.2813594",0
"2026-01-26T14:40:20.715298",0
"2026-01-27T01:30:08.2813594",0
"2026-01-27T09:19:47.7536776",0
"2026-01-27T13:30:08.2813594",0
"2026-01-27T14:41:04.5126573",0
"2026-01-28T01:30:08.2813594",0
"2026-01-28T09:21:17.2473827",0
"2026-01-28T13:30:08.2813594",0
"2026-01-28T14:41:08.9686698",0
"2026-01-29T01:30:08.2813594",0
"2026-01-29T09:19:13.0566458",0
"2026-01-29T13:30:08.2813594",0
"2026-01-29T14:41:58.4087177",0
"2026-01-30T01:30:08.2813594",0
"2026-01-30T09:19:41.0670296",0
"2026-01-30T13:30:08.2813594",0
"2026-01-30T14:39:28.243575",0
"2026-01-31T01:30:08.2813594",0
"2026-01-31T09:21:36.9389586",0
"2026-01-31T13:30:08.2813594",0
"2026-01-31T14:40:28.9895895",0
"2026-02-01T01:30:08.2813594",0
"2026-02-01T09:20:02.9218687",0
"2026-02-01T13:30:08.2813594",0
"2026-02-01T14:41:11.2469662",0
"2026-02-02T01:30:08.2813594",0
"2026-02-02T09:20:25.545936",0
"2026-02-02T13:30:08.2813594",0
"2026-02-02T14:41:08.6665189",0
"2026-02-03T01:30:08.2813594",0
"2026-02-03T09:20:09.7077723",0
"2026-02-03T13:30:08.2813594",0
"2026-02-03T14:40:48.6392602",0
"2026-02-04T01:30:08.2813594",0
"2026-02-04T09:21:38.3216989",0
"2026-02-04T13:30:08.2813594",0
"2026-02-04T14:41:22.3147578",0
"2026-02-05T01:30:08.2813594",0
"2026-02-05T09:21:32.7705525",0
"2026-02-05T13:30:08.2813594",0
"2026-02-05T14:40:59.0515594",0
"2026-02-06T01:30:08.2813594",0
"2026-02-06T09:21:13.8327254",0
"2026-02-06T13:30:08.2813594",0
"2026-02-06T14:40:01.4900804",0
"2026-02-07T01:30:08.2813594",0
"2026-02-07T09:21:21.2971764",0
"2026-02-07T13:30:08.2813594",0
"2026-02-07T14:43:42.2902457",0
"2026-02-08T01:30:08.2813594",0
"2026-02-08T09:19:21.7564454",0
"2026-02-08T13:30:08.2813594",0
"2026-02-08T14:42:01.1789282",0
"2026-02-09T01:30:08.2813594",0
"2026-02-09T09:22:11.4827444",0
"2026-02-09T13:30:08.2813594",0
"2026-02-09T14:40:13.292808",0
"2026-02-10T01:30:08.2813594",0
"2026-02-10T09:21:33.9180256",0
"2026-02-10T13:30:08.2813594",0
"2026-02-10T14:42:33.0114363",0
"2026-02-11T01:30:08.2813594",0
"2026-02-11T09:21:11.1217153",0
"2026-02-11T13:30:08.2813594",0
