"Timestamp","ConnectionStatus_NLR_#_#_#"
"2026-01-18T13:30:08.7104189",0
"2026-01-18T14:41:43.0500925",0
"2026-01-19T01:30:08.7104189",0
"2026-01-19T09:21:12.4143506",0
"2026-01-19T13:30:08.7104189",0
"2026-01-19T14:42:08.2053337",0
"2026-01-20T01:30:08.7104189",0
"2026-01-20T09:21:21.178817",0
"2026-01-20T13:30:08.7104189",0
"2026-01-20T14:39:56.6580548",0
"2026-01-21T01:30:08.7104189",0
"2026-01-21T09:20:07.2368154",0
"2026-01-21T13:30:08.7104189",0
"2026-01-21T14:40:44.6573709",0
"2026-01-22T01:30:08.7104189",0
"2026-01-22T09:19:57.032155",0
"2026-01-22T13:30:08.7104189",0
"2026-01-22T14:40:05.6449043",0
"2026-01-23T01:30:08.7104189",0
"2026-01-23T09:20:59.2517467",0
"2026-01-23T13:30:08.7104189",0
"2026-01-23T14:40:06.1940014",0
"2026-01-24T01:30:08.7104189",0
"2026-01-24T09:22:07.7196022",0
"2026-01-24T13:30:08.7104189",0
"2026-01-24T14:41:13.3342419",0
"2026-01-25T01:30:08.7104189",0
"2026-01-25T09:21:42.7557839",0
"2026-01-25T13:30:08.7104189",0
"2026-01-25T14:40:21.3438986",0
"2026-01-26T01:30:08.7104189",0
"2026-01-26T09:19:55.0203823",0
"2026-01-26T13:30:08.7104189",0
"2026-01-26T14:40:20.9752996",0
"2026-01-27T01:30:08.7104189",0
"2026-01-27T09:19:48.1138059",0
"2026-01-27T13:30:08.7104189",0
"2026-01-27T14:41:04.7376581",0
"2026-01-28T01:30:08.7104189",0
"2026-01-28T09:21:17.6523932",0
"2026-01-28T13:30:08.7104189",0
"2026-01-28T14:41:09.1836893",0
"2026-01-29T01:30:08.7104189",0
"2026-01-29T09:19:13.3966491",0
"2026-01-29T13:30:08.7104189",0
"2026-01-29T14:41:58.6237372",0
"2026-01-30T01:30:08.7104189",0
"2026-01-30T09:19:41.4370317",0
"2026-01-30T13:30:08.7104189",0
"2026-01-30T14:39:28.4685949",0
"2026-01-31T01:30:08.7104189",0
"2026-01-31T09:21:37.2989606",0
"2026-01-31T13:30:08.7104189",0
"2026-01-31T14:40:29.2095703",0
"2026-02-01T01:30:08.7104189",0
"2026-02-01T09:20:03.3068765",0
"2026-02-01T13:30:08.7104189",0
"2026-02-01T14:41:11.4619661",0
"2026-02-02T01:30:08.7104189",0
"2026-02-02T09:20:25.90604",0
"2026-02-02T13:30:08.7104189",0
"2026-02-02T14:41:08.896538",0
"2026-02-03T01:30:08.7104189",0
"2026-02-03T09:20:10.0877744",0
"2026-02-03T13:30:08.7104189",0
"2026-02-03T14:40:48.8692802",0
"2026-02-04T01:30:08.7104189",0
"2026-02-04T09:21:38.6516996",0
"2026-02-04T13:30:08.7104189",0
"2026-02-04T14:41:22.5447583",0
"2026-02-05T01:30:08.7104189",0
"2026-02-05T09:21:33.1155549",0
"2026-02-05T13:30:08.7104189",0
"2026-02-05T14:40:59.2665602",0
"2026-02-06T01:30:08.7104189",0
"2026-02-06T09:21:14.187727",0
"2026-02-06T13:30:08.7104189",0
"2026-02-06T14:40:01.7151001",0
"2026-02-07T01:30:08.7104189",0
"2026-02-07T09:21:21.667183",0
"2026-02-07T13:30:08.7104189",0
"2026-02-07T14:43:42.50523",0
"2026-02-08T01:30:08.7104189",0
"2026-02-08T09:19:22.0914452",0
"2026-02-08T13:30:08.7104189",0
"2026-02-08T14:42:01.4139477",0
"2026-02-09T01:30:08.7104189",0
"2026-02-09T09:22:11.8527568",0
"2026-02-09T13:30:08.7104189",0
"2026-02-09T14:40:13.5178279",0
"2026-02-10T01:30:08.7104189",0
"2026-02-10T09:21:34.2930188",0
"2026-02-10T13:30:08.7104189",0
"2026-02-10T14:42:33.3464401",0
"2026-02-11T01:30:08.7104189",0
"2026-02-11T09:21:11.5117229",0
"2026-02-11T13:30:08.7104189",0
"2026-02-11T14:41:06.0947168",0
"2026-02-12T01:30:08.7104189",0
"2026-02-12T09:20:17.4748125",0
"2026-02-12T13:30:08.7104189",0
"2026-02-12T14:42:53.4907077",0
"2026-02-13T01:30:08.7104189",0
"2026-02-13T09:21:47.8809968",0
"2026-02-13T13:30:08.7104189",0
"2026-02-13T14:39:47.5863824",0
"2026-02-14T01:30:08.7104189",0
"2026-02-14T09:21:23.5081482",0
"2026-02-14T13:30:08.7104189",0
"2026-02-14T14:41:34.7864555",0
"2026-02-15T01:30:08.7104189",0
"2026-02-15T09:20:17.7520189",0
"2026-02-15T13:30:08.7104189",0
"2026-02-15T14:42:34.0952555",0
"2026-02-16T01:30:08.7104189",0
"2026-02-16T09:19:20.8498603",0
"2026-02-16T14:41:58.1198362",0
"2026-02-17T09:19:58.6128894",0
