"Timestamp","ConnectionStatus_NLR_#_#_#"
"2026-01-18T13:30:08.3925171",0
"2026-01-18T14:41:42.8600917",0
"2026-01-19T01:30:08.3925171",0
"2026-01-19T09:21:13.4043544",0
"2026-01-19T13:30:08.3925171",0
"2026-01-19T14:42:08.0053279",0
"2026-01-20T01:30:08.3925171",0
"2026-01-20T09:21:22.2288273",0
"2026-01-20T13:30:08.3925171",0
"2026-01-20T14:39:56.4680397",0
"2026-01-21T01:30:08.3925171",0
"2026-01-21T09:20:08.3618242",0
"2026-01-21T13:30:08.3925171",0
"2026-01-21T14:40:44.4723699",0
"2026-01-22T01:30:08.3925171",0
"2026-01-22T09:19:58.2771604",0
"2026-01-22T13:30:08.3925171",0
"2026-01-22T14:40:05.4598715",0
"2026-01-23T01:30:08.3925171",0
"2026-01-23T09:21:00.4767597",0
"2026-01-23T13:30:08.3925171",0
"2026-01-23T14:40:06.0140011",0
"2026-01-24T01:30:08.3925171",0
"2026-01-24T09:22:08.7646188",0
"2026-01-24T13:30:08.3925171",0
"2026-01-24T14:41:13.1492253",0
"2026-01-25T01:30:08.3925171",0
"2026-01-25T09:21:43.9107835",0
"2026-01-25T13:30:08.3925171",0
"2026-01-25T14:40:21.1588948",0
"2026-01-26T01:30:08.3925171",0
"2026-01-26T09:19:56.1153944",0
"2026-01-26T13:30:08.3925171",0
"2026-01-26T14:40:20.7602994",0
"2026-01-27T01:30:08.3925171",0
"2026-01-27T09:19:49.143694",0
"2026-01-27T13:30:08.3925171",0
"2026-01-27T14:41:04.5676573",0
"2026-01-28T01:30:08.3925171",0
"2026-01-28T09:21:18.8374009",0
"2026-01-28T13:30:08.3925171",0
"2026-01-28T14:41:09.0186886",0
"2026-01-29T01:30:08.3925171",0
"2026-01-29T09:19:14.4316556",0
"2026-01-29T13:30:08.3925171",0
"2026-01-29T14:41:58.443718",0
"2026-01-30T01:30:08.3925171",0
"2026-01-30T09:19:42.5320409",0
"2026-01-30T13:30:08.3925171",0
"2026-01-30T14:39:28.2835757",0
"2026-01-31T01:30:08.3925171",0
"2026-01-31T09:21:38.4039682",0
"2026-01-31T13:30:08.3925171",0
"2026-01-31T14:40:29.0395896",0
"2026-02-01T01:30:08.3925171",0
"2026-02-01T09:20:04.4018776",0
"2026-02-01T13:30:08.3925171",0
"2026-02-01T14:41:11.2919664",0
"2026-02-02T01:30:08.3925171",0
"2026-02-02T09:20:26.9859535",0
"2026-02-02T13:30:08.3925171",0
"2026-02-02T14:41:08.7065382",0
"2026-02-03T01:30:08.3925171",0
"2026-02-03T09:20:11.2127858",0
"2026-02-03T13:30:08.3925171",0
"2026-02-03T14:40:48.6792787",0
"2026-02-04T01:30:08.3925171",0
"2026-02-04T09:21:39.6667059",0
"2026-02-04T13:30:08.3925171",0
"2026-02-04T14:41:22.3547402",0
"2026-02-05T01:30:08.3925171",0
"2026-02-05T09:21:34.0955722",0
"2026-02-05T13:30:08.3925171",0
"2026-02-05T14:40:59.0865594",0
"2026-02-06T01:30:08.3925171",0
"2026-02-06T09:21:15.2677356",0
"2026-02-06T13:30:08.3925171",0
"2026-02-06T14:40:01.5450827",0
"2026-02-07T01:30:08.3925171",0
"2026-02-07T09:21:22.7621861",0
"2026-02-07T13:30:08.3925171",0
"2026-02-07T14:43:42.3252485",0
"2026-02-08T01:30:08.3925171",0
"2026-02-08T09:19:23.0864584",0
"2026-02-08T13:30:08.3925171",0
"2026-02-08T14:42:01.2389294",0
"2026-02-09T01:30:08.3925171",0
"2026-02-09T09:22:12.862752",0
"2026-02-09T13:30:08.3925171",0
"2026-02-09T14:40:13.3328272",0
"2026-02-10T01:30:08.3925171",0
"2026-02-10T09:21:35.3230287",0
"2026-02-10T13:30:08.3925171",0
"2026-02-10T14:42:33.0764371",0
"2026-02-11T01:30:08.3925171",0
"2026-02-11T09:21:12.7317299",0
"2026-02-11T13:30:08.3925171",0
"2026-02-11T14:41:05.879716",0
"2026-02-12T01:30:08.3925171",0
"2026-02-12T09:20:18.5498259",0
"2026-02-12T13:30:08.3925171",0
"2026-02-12T14:42:53.3007073",0
"2026-02-13T01:30:08.3925171",0
"2026-02-13T09:21:48.9660087",0
"2026-02-13T13:30:08.3925171",0
"2026-02-13T14:39:47.4163824",0
"2026-02-14T01:30:08.3925171",0
"2026-02-14T09:21:24.7431581",0
"2026-02-14T13:30:08.3925171",0
"2026-02-14T14:41:34.6014551",0
"2026-02-15T01:30:08.3925171",0
"2026-02-15T09:20:18.8220254",0
"2026-02-15T13:30:08.3925171",0
"2026-02-15T14:42:33.8752559",0
"2026-02-16T01:30:08.3925171",0
"2026-02-16T09:19:21.919868",0
"2026-02-16T14:41:57.934835",0
"2026-02-17T09:19:59.7528975",0
